scheme,window,replicate,w,S_GC,N,mean_k
hypergeometric,Post-transition,5,800,0.10559006211180125,161,1.2919254658385093
hypergeometric,Post-transition,6,25,0.9021070296475853,5363,4.743613649077009
hypergeometric,Post-transition,6,50,0.8473818646232439,3132,3.455300127713921
hypergeometric,Post-transition,6,75,0.7896860986547085,2230,2.948878923766816
hypergeometric,Post-transition,6,100,0.7537227949599083,1746,2.558991981672394
hypergeometric,Post-transition,6,150,0.694843617920541,1183,2.231614539306847
hypergeometric,Post-transition,6,200,0.6646919431279621,844,2.0497630331753554
hypergeometric,Post-transition,6,300,0.5275142314990512,527,1.7988614800759013
hypergeometric,Post-transition,6,400,0.4402035623409669,393,1.618320610687023
hypergeometric,Post-transition,6,600,0.15859030837004406,227,1.4361233480176212
hypergeometric,Post-transition,6,800,0.09433962264150944,159,1.2830188679245282
hypergeometric,Post-transition,7,25,0.9023979018358936,5338,4.750093668040464
hypergeometric,Post-transition,7,50,0.8420548819400128,3134,3.4473516273133376
hypergeometric,Post-transition,7,75,0.7964044943820224,2225,2.952808988764045
hypergeometric,Post-transition,7,100,0.7514551804423748,1718,2.591385331781141
hypergeometric,Post-transition,7,150,0.6947278911564626,1176,2.2312925170068025
hypergeometric,Post-transition,7,200,0.6624423963133641,868,2.0599078341013826
hypergeometric,Post-transition,7,300,0.5169811320754717,530,1.818867924528302
hypergeometric,Post-transition,7,400,0.3944020356234097,393,1.6030534351145038
hypergeometric,Post-transition,7,600,0.12612612612612611,222,1.4504504504504505
hypergeometric,Post-transition,7,800,0.09433962264150944,159,1.270440251572327
hypergeometric,Post-transition,8,25,0.9016701069619065,5329,4.735597673109401
hypergeometric,Post-transition,8,50,0.8380372033354715,3118,3.463758819756254
hypergeometric,Post-transition,8,75,0.7973154362416107,2235,2.9485458612975393
hypergeometric,Post-transition,8,100,0.7523255813953489,1720,2.5906976744186045
hypergeometric,Post-transition,8,150,0.6960950764006791,1178,2.235993208828523
hypergeometric,Post-transition,8,200,0.6607773851590106,849,2.049469964664311
hypergeometric,Post-transition,8,300,0.5246212121212122,528,1.7916666666666667
hypergeometric,Post-transition,8,400,0.43467336683417085,398,1.6281407035175879
hypergeometric,Post-transition,8,600,0.1651376146788991,218,1.4403669724770642
hypergeometric,Post-transition,8,800,0.10625,160,1.275
hypergeometric,Post-transition,9,25,0.8996462483708807,5371,4.716067771364736
hypergeometric,Post-transition,9,50,0.8476312419974392,3124,3.465428937259923
hypergeometric,Post-transition,9,75,0.7863860277653381,2233,2.9431258396775637
hypergeometric,Post-transition,9,100,0.755184331797235,1736,2.5794930875576036
hypergeometric,Post-transition,9,150,0.7006802721088435,1176,2.251700680272109
hypergeometric,Post-transition,9,200,0.6515151515151515,858,2.055944055944056
hypergeometric,Post-transition,9,300,0.5400763358778626,524,1.816793893129771
hypergeometric,Post-transition,9,400,0.4253164556962025,395,1.610126582278481
hypergeometric,Post-transition,9,600,0.16203703703703703,216,1.462962962962963
hypergeometric,Post-transition,9,800,0.10559006211180125,161,1.2919254658385093
hypergeometric,Post-transition,10,25,0.9013157894736842,5320,4.7593984962406015
hypergeometric,Post-transition,10,50,0.843508997429306,3112,3.4537275064267354
hypergeometric,Post-transition,10,75,0.7918531781557744,2234,2.954341987466428
hypergeometric,Post-transition,10,100,0.7581206496519721,1724,2.6067285382830625
hypergeometric,Post-transition,10,150,0.691063829787234,1175,2.236595744680851
hypergeometric,Post-transition,10,200,0.6597701149425287,870,2.0597701149425287
hypergeometric,Post-transition,10,300,0.512241054613936,531,1.8003766478342749
hypergeometric,Post-transition,10,400,0.42377260981912146,387,1.6227390180878554
hypergeometric,Post-transition,10,600,0.15695067264573992,223,1.4260089686098654
hypergeometric,Post-transition,10,800,0.11949685534591195,159,1.320754716981132
hypergeometric,Post-transition,11,25,0.9012206572769953,5325,4.745164319248826
hypergeometric,Post-transition,11,50,0.837555414819506,3158,3.45281823939202
hypergeometric,Post-transition,11,75,0.7837717342844405,2243,2.9255461435577352
hypergeometric,Post-transition,11,100,0.7497129735935706,1742,2.571756601607348
hypergeometric,Post-transition,11,150,0.7031382527565734,1179,2.2459711620016964
hypergeometric,Post-transition,11,200,0.650887573964497,845,2.059171597633136
hypergeometric,Post-transition,11,300,0.5131086142322098,534,1.7865168539325842
hypergeometric,Post-transition,11,400,0.42010309278350516,388,1.6185567010309279
hypergeometric,Post-transition,11,600,0.16216216216216217,222,1.4414414414414414
hypergeometric,Post-transition,11,800,0.0949367088607595,158,1.2784810126582278
hypergeometric,Post-transition,12,25,0.902257041596717,5361,4.737175900018653
hypergeometric,Post-transition,12,50,0.8454661558109834,3132,3.462962962962963
hypergeometric,Post-transition,12,75,0.7966786355475763,2228,2.961400359066427
hypergeometric,Post-transition,12,100,0.7556195965417868,1735,2.592507204610951
hypergeometric,Post-transition,12,150,0.6797988264878457,1193,2.234702430846605
hypergeometric,Post-transition,12,200,0.6577102803738317,856,2.067757009345794
hypergeometric,Post-transition,12,300,0.5131578947368421,532,1.7894736842105263
hypergeometric,Post-transition,12,400,0.40816326530612246,392,1.6122448979591837
hypergeometric,Post-transition,12,600,0.15315315315315314,222,1.4324324324324325
hypergeometric,Post-transition,12,800,0.10625,160,1.3125
hypergeometric,Post-transition,13,25,0.8968609865470852,5352,4.747010463378176
hypergeometric,Post-transition,13,50,0.8419697457354361,3107,3.461860315416801
hypergeometric,Post-transition,13,75,0.7877295118674429,2233,2.9520824003582624
hypergeometric,Post-transition,13,100,0.7574370709382151,1748,2.5846681922196795
hypergeometric,Post-transition,13,150,0.703111858704794,1189,2.2338099243061396
hypergeometric,Post-transition,13,200,0.672093023255814,860,2.058139534883721
hypergeometric,Post-transition,13,300,0.503731343283582,536,1.787313432835821
hypergeometric,Post-transition,13,400,0.41309823677581864,397,1.602015113350126
hypergeometric,Post-transition,13,600,0.1590909090909091,220,1.4363636363636363
hypergeometric,Post-transition,13,800,0.0949367088607595,158,1.2784810126582278
hypergeometric,Post-transition,14,25,0.9024663677130045,5352,4.73542600896861
hypergeometric,Post-transition,14,50,0.8465473145780051,3128,3.471227621483376
hypergeometric,Post-transition,14,75,0.7896396396396397,2220,2.9747747747747746
hypergeometric,Post-transition,14,100,0.7534722222222222,1728,2.5775462962962963
hypergeometric,Post-transition,14,150,0.6915887850467289,1177,2.2395921835174173
hypergeometric,Post-transition,14,200,0.6792009400705052,851,2.0681551116333723
hypergeometric,Post-transition,14,300,0.5056603773584906,530,1.788679245283019
hypergeometric,Post-transition,14,400,0.3979591836734694,392,1.6224489795918366
hypergeometric,Post-transition,14,600,0.1598173515981735,219,1.4703196347031964
hypergeometric,Post-transition,14,800,0.10493827160493827,162,1.2962962962962963
hypergeometric,Post-transition,15,25,0.901920566846914,5363,4.733171732239418
hypergeometric,Post-transition,15,50,0.8434504792332268,3130,3.495846645367412
hypergeometric,Post-transition,15,75,0.7865168539325843,2225,2.9617977528089887
hypergeometric,Post-transition,15,100,0.7525773195876289,1746,2.570446735395189
hypergeometric,Post-transition,15,150,0.6937394247038917,1182,2.2318104906937393
hypergeometric,Post-transition,15,200,0.6682134570765661,862,2.0812064965197217
hypergeometric,Post-transition,15,300,0.5254237288135594,531,1.807909604519774
hypergeometric,Post-transition,15,400,0.4194373401534527,391,1.6112531969309463
hypergeometric,Post-transition,15,600,0.1643835616438356,219,1.4337899543378996
hypergeometric,Post-transition,15,800,0.09259259259259259,162,1.2839506172839505
hypergeometric,Post-transition,16,25,0.9028271859202397,5341,4.740310803220371
hypergeometric,Post-transition,16,50,0.8479233226837061,3130,3.4587859424920127
hypergeometric,Post-transition,16,75,0.7959459459459459,2220,2.957657657657658
hypergeometric,Post-transition,16,100,0.7514285714285714,1750,2.5794285714285716
hypergeometric,Post-transition,16,150,0.710997442455243,1173,2.2455242966751916
hypergeometric,Post-transition,16,200,0.6395348837209303,860,2.0488372093023255
hypergeometric,Post-transition,16,300,0.5094339622641509,530,1.8037735849056604
hypergeometric,Post-transition,16,400,0.38403990024937656,401,1.5910224438902743
hypergeometric,Post-transition,16,600,0.15178571428571427,224,1.4375
hypergeometric,Post-transition,16,800,0.09937888198757763,161,1.2919254658385093
hypergeometric,Post-transition,17,25,0.9035740878629933,5372,4.715189873417722
hypergeometric,Post-transition,17,50,0.8433889602053916,3116,3.4781771501925545
hypergeometric,Post-transition,17,75,0.7941176470588235,2210,2.9728506787330318
hypergeometric,Post-transition,17,100,0.7650429799426934,1745,2.5845272206303727
hypergeometric,Post-transition,17,150,0.6983193277310924,1190,2.223529411764706
hypergeometric,Post-transition,17,200,0.6796690307328606,846,2.0803782505910164
hypergeometric,Post-transition,17,300,0.521415270018622,537,1.7877094972067038
hypergeometric,Post-transition,17,400,0.4292929292929293,396,1.6161616161616161
hypergeometric,Post-transition,17,600,0.11764705882352941,221,1.420814479638009
hypergeometric,Post-transition,17,800,0.10429447852760736,163,1.3006134969325154
hypergeometric,Post-transition,18,25,0.9074423876086135,5294,4.769928220627125
hypergeometric,Post-transition,18,50,0.8411125319693095,3128,3.45843989769821
hypergeometric,Post-transition,18,75,0.7957714799820063,2223,2.9599640125955915
hypergeometric,Post-transition,18,100,0.763447079236553,1729,2.5934065934065935
hypergeometric,Post-transition,18,150,0.7004255319148937,1175,2.2314893617021276
hypergeometric,Post-transition,18,200,0.6686251468860165,851,2.0681551116333723
hypergeometric,Post-transition,18,300,0.530188679245283,530,1.8037735849056604
hypergeometric,Post-transition,18,400,0.41604010025062654,399,1.5989974937343359
hypergeometric,Post-transition,18,600,0.12727272727272726,220,1.4272727272727272
hypergeometric,Post-transition,18,800,0.10759493670886076,158,1.2784810126582278
hypergeometric,Post-transition,19,25,0.9040299906279288,5335,4.755014058106841
hypergeometric,Post-transition,19,50,0.8469159475870885,3129,3.4618088846276764
hypergeometric,Post-transition,19,75,0.7946188340807175,2230,2.965022421524664
hypergeometric,Post-transition,19,100,0.748558246828143,1734,2.5755478662053055
hypergeometric,Post-transition,19,150,0.6939983093829247,1183,2.2299239222316145
hypergeometric,Post-transition,19,200,0.6647196261682243,856,2.05607476635514
hypergeometric,Post-transition,19,300,0.5329566854990584,531,1.8154425612052731
hypergeometric,Post-transition,19,400,0.379746835443038,395,1.6
hypergeometric,Post-transition,19,600,0.16363636363636364,220,1.4545454545454546
hypergeometric,Post-transition,19,800,0.10062893081761007,159,1.2955974842767295
hypergeometric,Post-transition,20,25,0.900299289188178,5346,4.744107744107744
hypergeometric,Post-transition,20,50,0.8373647358370465,3142,3.457670273711012
hypergeometric,Post-transition,20,75,0.7962382445141066,2233,2.9646215853112405
hypergeometric,Post-transition,20,100,0.759493670886076,1738,2.578826237054085
hypergeometric,Post-transition,20,150,0.7027027027027027,1184,2.2111486486486487
hypergeometric,Post-transition,20,200,0.6749116607773852,849,2.065959952885748
hypergeometric,Post-transition,20,300,0.5309568480300187,533,1.801125703564728
hypergeometric,Post-transition,20,400,0.4005037783375315,397,1.6120906801007557
hypergeometric,Post-transition,20,600,0.12442396313364056,217,1.4377880184331797
hypergeometric,Post-transition,20,800,0.10625,160,1.3
hypergeometric,Post-transition,21,25,0.9055970149253731,5360,4.732462686567164
hypergeometric,Post-transition,21,50,0.838351822503962,3155,3.4561014263074483
hypergeometric,Post-transition,21,75,0.7865826204412427,2221,2.959927960378208
hypergeometric,Post-transition,21,100,0.7501439263097294,1737,2.578008059873345
hypergeometric,Post-transition,21,150,0.6968933669185559,1191,2.2300587741393785
hypergeometric,Post-transition,21,200,0.6612149532710281,856,2.072429906542056
hypergeometric,Post-transition,21,300,0.5158878504672897,535,1.7869158878504674
hypergeometric,Post-transition,21,400,0.4275,400,1.605
hypergeometric,Post-transition,21,600,0.15765765765765766,222,1.4504504504504505
hypergeometric,Post-transition,21,800,0.11801242236024845,161,1.3043478260869565
hypergeometric,Post-transition,22,25,0.9003185310099306,5337,4.727374929735807
hypergeometric,Post-transition,22,50,0.8492012779552716,3130,3.456230031948882
hypergeometric,Post-transition,22,75,0.7974910394265233,2232,2.968637992831541
hypergeometric,Post-transition,22,100,0.7521367521367521,1755,2.5698005698005697
hypergeometric,Post-transition,22,150,0.6937919463087249,1192,2.2114093959731544
hypergeometric,Post-transition,22,200,0.663924794359577,851,2.0681551116333723
hypergeometric,Post-transition,22,300,0.5280898876404494,534,1.8164794007490637
hypergeometric,Post-transition,22,400,0.40609137055837563,394,1.6091370558375635
hypergeometric,Post-transition,22,600,0.16055045871559634,218,1.4495412844036697
hypergeometric,Post-transition,22,800,0.10126582278481013,158,1.2911392405063291
hypergeometric,Post-transition,23,25,0.9044764937254167,5339,4.735343697321595
hypergeometric,Post-transition,23,50,0.8474088291746641,3126,3.4619321817018553
hypergeometric,Post-transition,23,75,0.7923008057296329,2234,2.9453894359892567
hypergeometric,Post-transition,23,100,0.7495672244662435,1733,2.5793421811886903
hypergeometric,Post-transition,23,150,0.6936560934891486,1198,2.2186978297161937
hypergeometric,Post-transition,23,200,0.6604215456674473,854,2.0655737704918034
hypergeometric,Post-transition,23,300,0.5226415094339623,530,1.7924528301886793
hypergeometric,Post-transition,23,400,0.3852040816326531,392,1.596938775510204
hypergeometric,Post-transition,23,600,0.12272727272727273,220,1.4272727272727272
hypergeometric,Post-transition,23,800,0.09202453987730061,163,1.2883435582822085
hypergeometric,Post-transition,24,25,0.9039505710541097,5341,4.735068339262311
hypergeometric,Post-transition,24,50,0.8403575989782887,3132,3.450191570881226
hypergeometric,Post-transition,24,75,0.7934145241317095,2217,2.9625620207487597
hypergeometric,Post-transition,24,100,0.7517201834862385,1744,2.5711009174311927
hypergeometric,Post-transition,24,150,0.6983993260320135,1187,2.2342038753159223
hypergeometric,Post-transition,24,200,0.6545667447306791,854,2.053864168618267
hypergeometric,Post-transition,24,300,0.5112359550561798,534,1.7902621722846441
hypergeometric,Post-transition,24,400,0.4,395,1.6050632911392404
hypergeometric,Post-transition,24,600,0.12217194570135746,221,1.4389140271493213
hypergeometric,Post-transition,24,800,0.10625,160,1.3
multinomial,Neutral,0,25,0.8749761768629694,5247,4.240518391461788
multinomial,Neutral,0,50,0.8252850435949027,2982,3.1616364855801478
multinomial,Neutral,0,75,0.7756874095513748,2073,2.6898215147129765
multinomial,Neutral,0,100,0.715090795241077,1597,2.3932373199749533
multinomial,Neutral,0,150,0.6227141482194418,1039,2.0673724735322425
multinomial,Neutral,0,200,0.5536193029490617,746,1.8257372654155497
multinomial,Neutral,0,300,0.4004237288135593,472,1.5932203389830508
multinomial,Neutral,0,400,0.1762917933130699,329,1.446808510638298
multinomial,Neutral,0,600,0.10555555555555556,180,1.288888888888889
multinomial,Neutral,0,800,0.08490566037735849,106,1.2641509433962264
multinomial,Neutral,1,25,0.8839131270420911,5203,4.259850086488564
multinomial,Neutral,1,50,0.8216432865731463,2994,3.140948563794255
multinomial,Neutral,1,75,0.7915451895043731,2058,2.7006802721088436
multinomial,Neutral,1,100,0.740276035131744,1594,2.3939774153074027
multinomial,Neutral,1,150,0.6060894386298763,1051,2.0285442435775454
multinomial,Neutral,1,200,0.5371352785145889,754,1.8090185676392574
multinomial,Neutral,1,300,0.3760504201680672,476,1.5756302521008403
multinomial,Neutral,1,400,0.19375,320,1.475
multinomial,Neutral,1,600,0.11731843575418995,179,1.2960893854748603
